cid,cntry,id
AW-00020030,USA,9031
AW-00020031,USA,9032
AW-00020032,USA,9033
AW-00020033,USA,9034
AW-00020034,Canada,9035
AW-00020035,Canada,9036
AW-00020036,USA,9037
AW-00020037,USA,9038
AW-00020038,USA,9039
AW-00020039,USA,9040
AW-00020040,USA,9041
AW-00020041,France,9042
AW-00020042,United Kingdom,9043
AW-00020043,Germany,9044
AW-00020044,France,9045
AW-00020045,France,9046
AW-00020046,France,9047
AW-00020047,France,9048
AW-00020048,United Kingdom,9049
AW-00020049,United Kingdom,9050
AW-00020050,France,9051
AW-00020051,Germany,9052
AW-00020052,United Kingdom,9053
AW-00020053,United Kingdom,9054
AW-00020054,United Kingdom,9055
AW-00020055,United Kingdom,9056
AW-00020056,Germany,9057
AW-00020057,France,9058
AW-00020058,United Kingdom,9059
AW-00020059,France,9060
AW-00020060,United Kingdom,9061
AW-00020061,France,9062
AW-00020062,Germany,9063
AW-00020063,France,9064
AW-00020064,Germany,9065
AW-00020065,Germany,9066
AW-00020066,USA,9067
AW-00020067,USA,9068
AW-00020068,USA,9069
AW-00020069,USA,9070
AW-00020070,Canada,9071
AW-00020071,USA,9072
AW-00020072,USA,9073
AW-00020073,USA,9074
AW-00020074,USA,9075
AW-00020075,Canada,9076
AW-00020076,USA,9077
AW-00020077,USA,9078
AW-00020078,USA,9079
AW-00020079,USA,9080
AW-00020080,USA,9081
AW-00020081,USA,9082
AW-00020082,Canada,9083
AW-00020083,USA,9084
AW-00020084,Canada,9085
AW-00020085,Canada,9086
AW-00020086,Canada,9087
AW-00020087,Canada,9088
AW-00020088,USA,9089
AW-00020089,USA,9090
AW-00020090,USA,9091
AW-00020091,USA,9092
AW-00020092,USA,9093
AW-00020093,USA,9094
AW-00020094,USA,9095
AW-00020095,USA,9096
AW-00020096,Canada,9097
AW-00020097,USA,9098
AW-00020098,USA,9099
AW-00020099,USA,9100
AW-00020100,USA,9101
AW-00020101,USA,9102
AW-00020102,USA,9103
AW-00020103,Canada,9104
AW-00020104,Canada,9105
AW-00020105,USA,9106
AW-00020106,Canada,9107
AW-00020107,USA,9108
AW-00020108,USA,9109
AW-00020109,USA,9110
AW-00020110,USA,9111
AW-00020111,USA,9112
AW-00020112,USA,9113
AW-00020113,USA,9114
AW-00020114,USA,9115
AW-00020115,USA,9116
AW-00020116,USA,9117
AW-00020117,USA,9118
AW-00020118,USA,9119
AW-00020119,USA,9120
AW-00020120,USA,9121
AW-00020121,USA,9122
AW-00020122,USA,9123
AW-00020123,USA,9124
AW-00020124,USA,9125
AW-00020125,USA,9126
AW-00020126,USA,9127
AW-00020127,USA,9128
AW-00020128,USA,9129
AW-00020129,USA,9130
AW-00020130,Canada,9131
AW-00020131,France,9132
AW-00020132,Germany,9133
AW-00020133,United Kingdom,9134
AW-00020134,United Kingdom,9135
AW-00020135,Germany,9136
AW-00020136,United Kingdom,9137
AW-00020137,Germany,9138
AW-00020138,Germany,9139
AW-00020139,USA,9140
AW-00020140,Germany,9141
AW-00020141,France,9142
AW-00020142,France,9143
AW-00020143,Germany,9144
AW-00020144,Germany,9145
AW-00020145,France,9146
AW-00020146,France,9147
AW-00020147,United Kingdom,9148
AW-00020148,France,9149
AW-00020149,United Kingdom,9150
AW-00020150,United Kingdom,9151
AW-00020151,Australia,9152
AW-00020152,Australia,9153
AW-00020153,Australia,9154
AW-00020154,Australia,9155
AW-00020155,Australia,9156
AW-00020156,Australia,9157
AW-00020157,Australia,9158
AW-00020158,Australia,9159
AW-00020159,Australia,9160
AW-00020160,Australia,9161
AW-00020161,France,9162
AW-00020162,Germany,9163
AW-00020163,Germany,9164
AW-00020164,United Kingdom,9165
AW-00020165,United Kingdom,9166
AW-00020166,Germany,9167
AW-00020167,United Kingdom,9168
AW-00020168,Germany,9169
AW-00020169,Germany,9170
AW-00020170,United Kingdom,9171
AW-00020171,Germany,9172
AW-00020172,United Kingdom,9173
AW-00020173,United Kingdom,9174
AW-00020174,Germany,9175
AW-00020175,France,9176
AW-00020176,Germany,9177
AW-00020177,France,9178
AW-00020178,France,9179
AW-00020179,United Kingdom,9180
AW-00020180,USA,9181
AW-00020181,USA,9182
AW-00020182,Canada,9183
AW-00020183,USA,9184
AW-00020184,USA,9185
AW-00020185,USA,9186
AW-00020186,Canada,9187
AW-00020187,USA,9188
AW-00020188,Canada,9189
AW-00020189,Canada,9190
AW-00020190,USA,9191
AW-00020191,USA,9192
AW-00020192,USA,9193
AW-00020193,USA,9194
AW-00020194,USA,9195
AW-00020195,USA,9196
AW-00020196,USA,9197
AW-00020197,USA,9198
AW-00020198,USA,9199
AW-00020199,USA,9200
AW-00020200,USA,9201
AW-00020201,USA,9202
AW-00020202,Canada,9203
AW-00020203,USA,9204
AW-00020204,USA,9205
AW-00020205,USA,9206
AW-00020206,Canada,9207
AW-00020207,USA,9208
AW-00020208,Canada,9209
AW-00020209,Canada,9210
AW-00020210,USA,9211
AW-00020211,Australia,9212
AW-00020212,Australia,9213
AW-00020213,Australia,9214
AW-00020214,Australia,9215
AW-00020215,Australia,9216
AW-00020216,Australia,9217
AW-00020217,Australia,9218
AW-00020218,Australia,9219
AW-00020219,Australia,9220
AW-00020220,Australia,9221
AW-00020221,Australia,9222
AW-00020222,Australia,9223
AW-00020223,Australia,9224
AW-00020224,Australia,9225
AW-00020225,Australia,9226
AW-00020226,Australia,9227
AW-00020227,Australia,9228
AW-00020228,Australia,9229
AW-00020229,Australia,9230
AW-00020230,Australia,9231
AW-00020231,Australia,9232
AW-00020232,Australia,9233
AW-00020233,Australia,9234
AW-00020234,Australia,9235
AW-00020235,Australia,9236
AW-00020236,Australia,9237
AW-00020237,Australia,9238
AW-00020238,Australia,9239
AW-00020239,Australia,9240
AW-00020240,Australia,9241
AW-00020241,Australia,9242
AW-00020242,Australia,9243
AW-00020243,Australia,9244
AW-00020244,Australia,9245
AW-00020245,Australia,9246
AW-00020246,Australia,9247
AW-00020247,Australia,9248
AW-00020248,Australia,9249
AW-00020249,Australia,9250
AW-00020250,Australia,9251
AW-00020251,Australia,9252
AW-00020252,Australia,9253
AW-00020253,Australia,9254
AW-00020254,Australia,9255
AW-00020255,Australia,9256
AW-00020256,Australia,9257
AW-00020257,Australia,9258
AW-00020258,Australia,9259
AW-00020259,Australia,9260
AW-00020260,Australia,9261
AW-00020261,Australia,9262
AW-00020262,Australia,9263
AW-00020263,Australia,9264
AW-00020264,Australia,9265
AW-00020265,Australia,9266
AW-00020266,Australia,9267
AW-00020267,Australia,9268
AW-00020268,Australia,9269
AW-00020269,Australia,9270
AW-00020270,USA,9271
AW-00020271,USA,9272
AW-00020272,USA,9273
AW-00020273,Canada,9274
AW-00020274,USA,9275
AW-00020275,USA,9276
AW-00020276,USA,9277
AW-00020277,Australia,9278
AW-00020278,USA,9279
AW-00020279,USA,9280
AW-00020280,Canada,9281
AW-00020281,USA,9282
AW-00020282,Australia,9283
AW-00020283,Australia,9284
AW-00020284,Australia,9285
AW-00020285,USA,9286
AW-00020286,USA,9287
AW-00020287,USA,9288
AW-00020288,USA,9289
AW-00020289,USA,9290
AW-00020290,USA,9291
AW-00020291,USA,9292
AW-00020292,USA,9293
AW-00020293,USA,9294
AW-00020294,USA,9295
AW-00020295,USA,9296
AW-00020296,USA,9297
AW-00020297,USA,9298
AW-00020298,USA,9299
AW-00020299,Canada,9300
AW-00020300,Canada,9301
AW-00020301,USA,9302
AW-00020302,USA,9303
AW-00020303,USA,9304
AW-00020304,USA,9305
AW-00020305,USA,9306
AW-00020306,USA,9307
AW-00020307,USA,9308
AW-00020308,USA,9309
AW-00020309,Australia,9310
AW-00020310,USA,9311
AW-00020311,USA,9312
AW-00020312,Canada,9313
AW-00020313,USA,9314
AW-00020314,Australia,9315
AW-00020315,USA,9316
AW-00020316,Australia,9317
AW-00020317,Australia,9318
AW-00020318,Canada,9319
AW-00020319,USA,9320
AW-00020320,USA,9321
AW-00020321,USA,9322
AW-00020322,USA,9323
AW-00020323,USA,9324
AW-00020324,USA,9325
AW-00020325,USA,9326
AW-00020326,USA,9327
AW-00020327,USA,9328
AW-00020328,USA,9329
AW-00020329,USA,9330
AW-00020330,Canada,9331
AW-00020331,USA,9332
AW-00020332,USA,9333
AW-00020333,USA,9334
AW-00020334,USA,9335
AW-00020335,USA,9336
AW-00020336,USA,9337
AW-00020337,USA,9338
AW-00020338,USA,9339
AW-00020339,USA,9340
AW-00020340,USA,9341
AW-00020341,Canada,9342
AW-00020342,USA,9343
AW-00020343,USA,9344
AW-00020344,USA,9345
AW-00020345,USA,9346
AW-00020346,USA,9347
AW-00020347,USA,9348
AW-00020348,USA,9349
AW-00020349,USA,9350
AW-00020350,Canada,9351
AW-00020351,USA,9352
AW-00020352,USA,9353
AW-00020353,USA,9354
AW-00020354,Canada,9355
AW-00020355,USA,9356
AW-00020356,USA,9357
AW-00020357,USA,9358
AW-00020358,USA,9359
AW-00020359,USA,9360
AW-00020360,USA,9361
AW-00020361,USA,9362
AW-00020362,USA,9363
AW-00020363,USA,9364
AW-00020364,USA,9365
AW-00020365,USA,9366
AW-00020366,USA,9367
AW-00020367,USA,9368
AW-00020368,USA,9369
AW-00020369,USA,9370
AW-00020370,USA,9371
AW-00020371,USA,9372
AW-00020372,USA,9373
AW-00020373,Canada,9374
AW-00020374,USA,9375
AW-00020375,Canada,9376
AW-00020376,USA,9377
AW-00020377,USA,9378
AW-00020378,USA,9379
AW-00020379,USA,9380
AW-00020380,Canada,9381
AW-00020381,USA,9382
AW-00020382,USA,9383
AW-00020383,USA,9384
AW-00020384,USA,9385
AW-00020385,USA,9386
AW-00020386,USA,9387
AW-00020387,USA,9388
AW-00020388,USA,9389
AW-00020389,USA,9390
AW-00020390,USA,9391
AW-00020391,USA,9392
AW-00020392,USA,9393
AW-00020393,USA,9394
AW-00020394,USA,9395
AW-00020395,USA,9396
AW-00020396,USA,9397
AW-00020397,USA,9398
AW-00020398,USA,9399
AW-00020399,USA,9400
AW-00020400,USA,9401
AW-00020401,USA,9402
AW-00020402,Australia,9403
AW-00020403,Australia,9404
AW-00020404,Australia,9405
AW-00020405,USA,9406
AW-00020406,Australia,9407
AW-00020407,Australia,9408
AW-00020408,USA,9409
AW-00020409,USA,9410
AW-00020410,USA,9411
AW-00020411,USA,9412
AW-00020412,USA,9413
AW-00020413,USA,9414
AW-00020414,USA,9415
AW-00020415,Australia,9416
AW-00020416,Australia,9417
AW-00020417,Australia,9418
AW-00020418,Australia,9419
AW-00020419,Australia,9420
AW-00020420,Australia,9421
AW-00020421,USA,9422
AW-00020422,USA,9423
AW-00020423,Australia,9424
AW-00020424,Australia,9425
AW-00020425,Australia,9426
AW-00020426,Australia,9427
AW-00020427,Australia,9428
AW-00020428,Australia,9429
AW-00020429,Australia,9430
AW-00020430,Australia,9431
AW-00020431,USA,9432
AW-00020432,USA,9433
AW-00020433,USA,9434
AW-00020434,USA,9435
AW-00020435,USA,9436
AW-00020436,USA,9437
AW-00020437,USA,9438
AW-00020438,USA,9439
AW-00020439,USA,9440
AW-00020440,USA,9441
AW-00020441,Canada,9442
AW-00020442,USA,9443
AW-00020443,USA,9444
AW-00020444,Australia,9445
AW-00020445,Australia,9446
AW-00020446,Australia,9447
AW-00020447,Australia,9448
AW-00020448,Australia,9449
AW-00020449,USA,9450
AW-00020450,Australia,9451
AW-00020451,Australia,9452
AW-00020452,Australia,9453
AW-00020453,Australia,9454
AW-00020454,Australia,9455
AW-00020455,Australia,9456
AW-00020456,Australia,9457
AW-00020457,USA,9458
AW-00020458,USA,9459
AW-00020459,USA,9460
AW-00020460,Australia,9461
AW-00020461,USA,9462
AW-00020462,USA,9463
AW-00020463,USA,9464
AW-00020464,USA,9465
AW-00020465,USA,9466
AW-00020466,USA,9467
AW-00020467,USA,9468
AW-00020468,Canada,9469
AW-00020469,USA,9470
AW-00020470,Canada,9471
AW-00020471,USA,9472
AW-00020472,USA,9473
AW-00020473,USA,9474
AW-00020474,USA,9475
AW-00020475,USA,9476
AW-00020476,USA,9477
AW-00020477,USA,9478
AW-00020478,Canada,9479
AW-00020479,Canada,9480
AW-00020480,USA,9481
AW-00020481,USA,9482
AW-00020482,USA,9483
AW-00020483,Canada,9484
AW-00020484,USA,9485
AW-00020485,USA,9486
AW-00020486,USA,9487
AW-00020487,USA,9488
AW-00020488,USA,9489
AW-00020489,USA,9490
AW-00020490,USA,9491
AW-00020491,USA,9492
AW-00020492,Canada,9493
AW-00020493,USA,9494
AW-00020494,USA,9495
AW-00020495,USA,9496
AW-00020496,USA,9497
AW-00020497,USA,9498
AW-00020498,Canada,9499
AW-00020499,Canada,9500
AW-00020500,Canada,9501
AW-00020501,USA,9502
AW-00020502,USA,9503
AW-00020503,USA,9504
AW-00020504,USA,9505
AW-00020505,USA,9506
AW-00020506,USA,9507
AW-00020507,USA,9508
AW-00020508,Canada,9509
AW-00020509,USA,9510
AW-00020510,USA,9511
AW-00020511,USA,9512
AW-00020512,USA,9513
AW-00020513,USA,9514
AW-00020514,USA,9515
AW-00020515,USA,9516
AW-00020516,USA,9517
AW-00020517,Canada,9518
AW-00020518,USA,9519
AW-00020519,Canada,9520
AW-00020520,USA,9521
AW-00020521,USA,9522
AW-00020522,USA,9523
AW-00020523,USA,9524
AW-00020524,USA,9525
AW-00020525,,9526
AW-00020526,,9527
AW-00020527,,9528
AW-00020528,Canada,9529
AW-00020529,,9530
AW-00020530,,9531
AW-00020531,,9532
AW-00020532,,9533
AW-00020533,,9534
AW-00020534,,9535
AW-00020535,,9536
AW-00020536,,9537
AW-00020537,,9538
AW-00020538,,9539
AW-00020539,,9540
AW-00020540,,9541
AW-00020541,,9542
AW-00020542,,9543
AW-00020543,,9544
AW-00020544,,9545
AW-00020545,,9546
AW-00020546,Canada,9547
AW-00020547,Canada,9548
AW-00020548,Germany,9549
AW-00020549,Germany,9550
AW-00020550,United Kingdom,9551
AW-00020551,United Kingdom,9552
AW-00020552,United Kingdom,9553
AW-00020553,France,9554
AW-00020554,Germany,9555
AW-00020555,Germany,9556
AW-00020556,Germany,9557
AW-00020557,United Kingdom,9558
AW-00020558,United Kingdom,9559
AW-00020559,France,9560
AW-00020560,Germany,9561
AW-00020561,United Kingdom,9562
AW-00020562,United Kingdom,9563
AW-00020563,Germany,9564
AW-00020564,United Kingdom,9565
AW-00020565,United Kingdom,9566
AW-00020566,United Kingdom,9567
AW-00020567,United Kingdom,9568
AW-00020568,France,9569
AW-00020569,United Kingdom,9570
AW-00020570,United Kingdom,9571
AW-00020571,United Kingdom,9572
AW-00020572,Germany,9573
AW-00020573,France,9574
AW-00020574,Germany,9575
AW-00020575,United Kingdom,9576
AW-00020576,United Kingdom,9577
AW-00020577,United Kingdom,9578
AW-00020578,France,9579
AW-00020579,France,9580
AW-00020580,France,9581
AW-00020581,France,9582
AW-00020582,France,9583
AW-00020583,Germany,9584
AW-00020584,Germany,9585
AW-00020585,United Kingdom,9586
AW-00020586,France,9587
AW-00020587,France,9588
AW-00020588,United Kingdom,9589
AW-00020589,France,9590
AW-00020590,Germany,9591
AW-00020591,Germany,9592
AW-00020592,United Kingdom,9593
AW-00020593,France,9594
AW-00020594,France,9595
AW-00020595,France,9596
AW-00020596,United Kingdom,9597
AW-00020597,France,9598
AW-00020598,Germany,9599
AW-00020599,United Kingdom,9600
AW-00020600,Australia,9601
AW-00020601,Australia,9602
AW-00020602,Australia,9603
AW-00020603,Australia,9604
AW-00020604,Australia,9605
AW-00020605,Australia,9606
AW-00020606,Australia,9607
AW-00020607,Australia,9608
AW-00020608,Australia,9609
AW-00020609,Australia,9610
AW-00020610,Australia,9611
AW-00020611,Australia,9612
AW-00020612,Australia,9613
AW-00020613,Australia,9614
AW-00020614,Australia,9615
AW-00020615,Australia,9616
AW-00020616,Australia,9617
AW-00020617,Australia,9618
AW-00020618,Australia,9619
AW-00020619,Australia,9620
AW-00020620,Australia,9621
AW-00020621,Australia,9622
AW-00020622,Australia,9623
AW-00020623,Australia,9624
AW-00020624,Australia,9625
AW-00020625,Australia,9626
AW-00020626,Australia,9627
AW-00020627,Australia,9628
AW-00020628,Australia,9629
AW-00020629,Australia,9630
AW-00020630,Australia,9631
AW-00020631,Australia,9632
AW-00020632,Canada,9633
AW-00020633,,9634
AW-00020634,,9635
AW-00020635,,9636
AW-00020636,,9637
AW-00020637,,9638
AW-00020638,,9639
AW-00020639,,9640
AW-00020640,,9641
AW-00020641,,9642
AW-00020642,,9643
AW-00020643,,9644
AW-00020644,,9645
AW-00020645,,9646
AW-00020646,,9647
AW-00020647,,9648
AW-00020648,,9649
AW-00020649,,9650
AW-00020650,,9651
AW-00020651,Canada,9652
AW-00020652,,9653
AW-00020653,,9654
AW-00020654,,9655
AW-00020655,,9656
AW-00020656,Canada,9657
AW-00020657,,9658
AW-00020658,,9659
AW-00020659,,9660
AW-00020660,,9661
AW-00020661,,9662
AW-00020662,,9663
AW-00020663,,9664
AW-00020664,,9665
AW-00020665,Canada,9666
AW-00020666,,9667
AW-00020667,,9668
AW-00020668,,9669
AW-00020669,Canada,9670
AW-00020670,Canada,9671
AW-00020671,,9672
AW-00020672,,9673
AW-00020673,,9674
AW-00020674,,9675
AW-00020675,,9676
AW-00020676,,9677
AW-00020677,,9678
AW-00020678,,9679
AW-00020679,Canada,9680
AW-00020680,Canada,9681
AW-00020681,,9682
AW-00020682,,9683
AW-00020683,,9684
AW-00020684,,9685
AW-00020685,,9686
AW-00020686,,9687
AW-00020687,,9688
AW-00020688,,9689
AW-00020689,,9690
AW-00020690,,9691
AW-00020691,Canada,9692
AW-00020692,,9693
AW-00020693,,9694
AW-00020694,Canada,9695
AW-00020695,,9696
AW-00020696,,9697
AW-00020697,,9698
AW-00020698,,9699
AW-00020699,,9700
AW-00020700,,9701
AW-00020701,,9702
AW-00020702,,9703
AW-00020703,,9704
AW-00020704,,9705
AW-00020705,,9706
AW-00020706,,9707
AW-00020707,,9708
AW-00020708,Canada,9709
AW-00020709,,9710
AW-00020710,United Kingdom,9711
AW-00020711,United Kingdom,9712
AW-00020712,United Kingdom,9713
AW-00020713,United Kingdom,9714
AW-00020714,United Kingdom,9715
AW-00020715,Germany,9716
AW-00020716,Germany,9717
AW-00020717,United Kingdom,9718
AW-00020718,United Kingdom,9719
AW-00020719,Germany,9720
AW-00020720,Germany,9721
AW-00020721,United Kingdom,9722
AW-00020722,Germany,9723
AW-00020723,Germany,9724
AW-00020724,United Kingdom,9725
AW-00020725,United Kingdom,9726
AW-00020726,Germany,9727
AW-00020727,Germany,9728
AW-00020728,France,9729
AW-00020729,Germany,9730
AW-00020730,United Kingdom,9731
AW-00020731,Germany,9732
AW-00020732,,9733
AW-00020733,,9734
AW-00020734,Canada,9735
AW-00020735,,9736
AW-00020736,Canada,9737
AW-00020737,,9738
AW-00020738,,9739
AW-00020739,,9740
AW-00020740,Canada,9741
AW-00020741,,9742
AW-00020742,,9743
AW-00020743,,9744
AW-00020744,,9745
AW-00020745,Canada,9746
AW-00020746,Canada,9747
AW-00020747,,9748
AW-00020748,,9749
AW-00020749,,9750
AW-00020750,,9751
AW-00020751,,9752
AW-00020752,,9753
AW-00020753,,9754
AW-00020754,,9755
AW-00020755,,9756
AW-00020756,Canada,9757
AW-00020757,,9758
AW-00020758,,9759
AW-00020759,,9760
AW-00020760,Canada,9761
AW-00020761,,9762
AW-00020762,,9763
AW-00020763,,9764
AW-00020764,Canada,9765
AW-00020765,,9766
AW-00020766,,9767
AW-00020767,,9768
AW-00020768,,9769
AW-00020769,,9770
AW-00020770,,9771
AW-00020771,Canada,9772
AW-00020772,,9773
AW-00020773,Canada,9774
AW-00020774,,9775
AW-00020775,,9776
AW-00020776,,9777
AW-00020777,,9778
AW-00020778,,9779
AW-00020779,,9780
AW-00020780,,9781
AW-00020781,Canada,9782
AW-00020782,,9783
AW-00020783,Canada,9784
AW-00020784,,9785
AW-00020785,,9786
AW-00020786,,9787
AW-00020787,,9788
AW-00020788,,9789
AW-00020789,,9790
AW-00020790,,9791
AW-00020791,,9792
AW-00020792,Canada,9793
AW-00020793,France,9794
AW-00020794,France,9795
AW-00020795,France,9796
AW-00020796,France,9797
AW-00020797,France,9798
AW-00020798,Germany,9799
AW-00020799,Germany,9800
AW-00020800,United Kingdom,9801
AW-00020801,United Kingdom,9802
AW-00020802,France,9803
AW-00020803,France,9804
AW-00020804,United Kingdom,9805
AW-00020805,Germany,9806
AW-00020806,United Kingdom,9807
AW-00020807,United Kingdom,9808
AW-00020808,Germany,9809
AW-00020809,United Kingdom,9810
AW-00020810,France,9811
AW-00020811,United Kingdom,9812
AW-00020812,Australia,9813
AW-00020813,Australia,9814
AW-00020814,Australia,9815
AW-00020815,Australia,9816
AW-00020816,Australia,9817
AW-00020817,Australia,9818
AW-00020818,Australia,9819
AW-00020819,Australia,9820
AW-00020820,Australia,9821
AW-00020821,Australia,9822
AW-00020822,Australia,9823
AW-00020823,Australia,9824
AW-00020824,United Kingdom,9825
AW-00020825,United Kingdom,9826
AW-00020826,France,9827
AW-00020827,France,9828
AW-00020828,Germany,9829
AW-00020829,Germany,9830
AW-00020830,Germany,9831
AW-00020831,Germany,9832
AW-00020832,United Kingdom,9833
AW-00020833,Germany,9834
AW-00020834,United Kingdom,9835
AW-00020835,Germany,9836
AW-00020836,Germany,9837
AW-00020837,United Kingdom,9838
AW-00020838,United Kingdom,9839
AW-00020839,United Kingdom,9840
AW-00020840,France,9841
AW-00020841,Germany,9842
AW-00020842,Germany,9843
AW-00020843,Germany,9844
AW-00020844,France,9845
AW-00020845,Germany,9846
AW-00020846,France,9847
AW-00020847,Germany,9848
AW-00020848,United Kingdom,9849
AW-00020849,United Kingdom,9850
AW-00020850,United Kingdom,9851
AW-00020851,United Kingdom,9852
AW-00020852,United Kingdom,9853
AW-00020853,France,9854
AW-00020854,Germany,9855
AW-00020855,France,9856
AW-00020856,United Kingdom,9857
AW-00020857,France,9858
AW-00020858,France,9859
AW-00020859,United Kingdom,9860
AW-00020860,Germany,9861
AW-00020861,Germany,9862
AW-00020862,United Kingdom,9863
AW-00020863,United Kingdom,9864
AW-00020864,United Kingdom,9865
AW-00020865,Germany,9866
AW-00020866,United Kingdom,9867
AW-00020867,France,9868
AW-00020868,United Kingdom,9869
AW-00020869,United Kingdom,9870
AW-00020870,Germany,9871
AW-00020871,Germany,9872
AW-00020872,United Kingdom,9873
AW-00020873,Germany,9874
AW-00020874,Germany,9875
AW-00020875,United Kingdom,9876
AW-00020876,Germany,9877
AW-00020877,France,9878
AW-00020878,France,9879
AW-00020879,United Kingdom,9880
AW-00020880,United Kingdom,9881
AW-00020881,United Kingdom,9882
AW-00020882,France,9883
AW-00020883,France,9884
AW-00020884,France,9885
AW-00020885,United Kingdom,9886
AW-00020886,United Kingdom,9887
AW-00020887,France,9888
AW-00020888,France,9889
AW-00020889,United Kingdom,9890
AW-00020890,United Kingdom,9891
AW-00020891,France,9892
AW-00020892,United Kingdom,9893
AW-00020893,Germany,9894
AW-00020894,France,9895
AW-00020895,France,9896
AW-00020896,Germany,9897
AW-00020897,France,9898
AW-00020898,Germany,9899
AW-00020899,France,9900
AW-00020900,United Kingdom,9901
AW-00020901,France,9902
AW-00020902,United Kingdom,9903
AW-00020903,Germany,9904
AW-00020904,United Kingdom,9905
AW-00020905,France,9906
AW-00020906,United Kingdom,9907
AW-00020907,United Kingdom,9908
AW-00020908,Germany,9909
AW-00020909,United Kingdom,9910
AW-00020910,France,9911
AW-00020911,France,9912
AW-00020912,Germany,9913
AW-00020913,Germany,9914
AW-00020914,Germany,9915
AW-00020915,France,9916
AW-00020916,Germany,9917
AW-00020917,United Kingdom,9918
AW-00020918,France,9919
AW-00020919,France,9920
AW-00020920,France,9921
AW-00020921,United Kingdom,9922
AW-00020922,United Kingdom,9923
AW-00020923,Germany,9924
AW-00020924,Germany,9925
AW-00020925,France,9926
AW-00020926,France,9927
AW-00020927,Germany,9928
AW-00020928,Germany,9929
AW-00020929,United Kingdom,9930
AW-00020930,Germany,9931
AW-00020931,United Kingdom,9932
AW-00020932,France,9933
AW-00020933,United Kingdom,9934
AW-00020934,France,9935
AW-00020935,France,9936
AW-00020936,France,9937
AW-00020937,Germany,9938
AW-00020938,United Kingdom,9939
AW-00020939,Germany,9940
AW-00020940,France,9941
AW-00020941,France,9942
AW-00020942,France,9943
AW-00020943,United Kingdom,9944
AW-00020944,France,9945
AW-00020945,Germany,9946
AW-00020946,Germany,9947
AW-00020947,United Kingdom,9948
AW-00020948,France,9949
AW-00020949,United Kingdom,9950
AW-00020950,United Kingdom,9951
AW-00020951,United Kingdom,9952
AW-00020952,United Kingdom,9953
AW-00020953,France,9954
AW-00020954,France,9955
AW-00020955,France,9956
AW-00020956,France,9957
AW-00020957,France,9958
AW-00020958,Germany,9959
AW-00020959,France,9960
AW-00020960,France,9961
AW-00020961,France,9962
AW-00020962,France,9963
AW-00020963,United Kingdom,9964
AW-00020964,France,9965
AW-00020965,United Kingdom,9966
AW-00020966,France,9967
AW-00020967,Germany,9968
AW-00020968,United Kingdom,9969
AW-00020969,France,9970
AW-00020970,Germany,9971
AW-00020971,France,9972
AW-00020972,United Kingdom,9973
AW-00020973,United Kingdom,9974
AW-00020974,France,9975
AW-00020975,United Kingdom,9976
AW-00020976,France,9977
AW-00020977,France,9978
AW-00020978,Germany,9979
AW-00020979,Germany,9980
AW-00020980,Germany,9981
AW-00020981,Germany,9982
AW-00020982,United Kingdom,9983
AW-00020983,Australia,9984
AW-00020984,Australia,9985
AW-00020985,Australia,9986
AW-00020986,Australia,9987
AW-00020987,Australia,9988
AW-00020988,Australia,9989
AW-00020989,Australia,9990
AW-00020990,Australia,9991
AW-00020991,Australia,9992
AW-00020992,Australia,9993
AW-00020993,Australia,9994
AW-00020994,Australia,9995
AW-00020995,Australia,9996
AW-00020996,Australia,9997
AW-00020997,Australia,9998
AW-00020998,Australia,9999
AW-00020999,Australia,10000
AW-00021000,Australia,10001
AW-00021001,Australia,10002
AW-00021002,Australia,10003
AW-00021003,France,10004
AW-00021004,France,10005
AW-00021005,France,10006
AW-00021006,Germany,10007
AW-00021007,Germany,10008
AW-00021008,Germany,10009
AW-00021009,Germany,10010
AW-00021010,Germany,10011
AW-00021011,United Kingdom,10012
AW-00021012,United Kingdom,10013
AW-00021013,France,10014
AW-00021014,France,10015
AW-00021015,Germany,10016
AW-00021016,Germany,10017
AW-00021017,France,10018
AW-00021018,United Kingdom,10019
AW-00021019,France,10020
AW-00021020,United Kingdom,10021
AW-00021021,France,10022
AW-00021022,France,10023
AW-00021023,United Kingdom,10024
AW-00021024,France,10025
AW-00021025,United Kingdom,10026
AW-00021026,United Kingdom,10027
AW-00021027,United Kingdom,10028
AW-00021028,United Kingdom,10029
AW-00021029,Germany,10030
AW-00021030,France,10031
AW-00021031,France,10032
AW-00021032,Germany,10033
AW-00021033,France,10034
AW-00021034,United Kingdom,10035
AW-00021035,Germany,10036
AW-00021036,United Kingdom,10037
AW-00021037,Germany,10038
AW-00021038,France,10039
AW-00021039,United Kingdom,10040
AW-00021040,United Kingdom,10041
AW-00021041,France,10042
AW-00021042,Germany,10043
AW-00021043,Germany,10044
AW-00021044,United Kingdom,10045
AW-00021045,France,10046
AW-00021046,United Kingdom,10047
AW-00021047,Germany,10048
AW-00021048,France,10049
AW-00021049,United Kingdom,10050
AW-00021050,France,10051
AW-00021051,Germany,10052
AW-00021052,Germany,10053
AW-00021053,United Kingdom,10054
AW-00021054,France,10055
AW-00021055,Germany,10056
AW-00021056,United Kingdom,10057
AW-00021057,Germany,10058
AW-00021058,France,10059
AW-00021059,France,10060
AW-00021060,United Kingdom,10061
AW-00021061,France,10062
AW-00021062,France,10063
AW-00021063,France,10064
AW-00021064,France,10065
AW-00021065,Germany,10066
